laptop_ID,Company,TypeName,Inches,PanelType,Touchscreen,ProcessorType,ModelIdentifier,Core,ProcessorSpeed(GHz),Ram(GB),Memory SSD GB,Memory HDD GB,Memory FL STO GB,Memory Hybrid GB,GpuBrand,GpuModel,OpSys,Weight(KG),Price_euros,Ancho,Alto,Pixeles,AspectRatio
891,4,1,13.3,1,1,5.0,7200,0.0,2.5,4,256.0,0.0,0.0,0.0,3,620,5,1.28,1700.0,1920,1080,2073600,1.7777777777777777
710,5,4,15.6,6,0,10.0,9720,0.0,3.6,8,0.0,1000.0,0.0,0.0,15,7,5,2.2,429.0,1366,768,1049088,1.7786458333333333
1219,5,4,15.6,6,0,1.0,6500,0.0,2.5,8,0.0,500.0,0.0,0.0,8,920,4,2.2,629.0,1366,768,1049088,1.7786458333333333
15,1,5,12.0,5,0,9.0,7200,0.0,1.2,8,256.0,0.0,0.0,0.0,3,615,3,0.92,1262.4,2304,1440,3317760,1.6
154,3,2,15.6,1,0,1.0,7700,0.0,2.8,8,0.0,0.0,0.0,1000.0,10,1050,5,2.62,899.0,1920,1080,2073600,1.7777777777777777
159,5,1,14.0,4,1,4.0,7100,0.0,2.4,4,256.0,0.0,0.0,0.0,3,620,5,1.74,629.0,1920,1080,2073600,1.7777777777777777
21,2,6,11.6,6,0,2.0,58350,0.0,1.44,2,0.0,0.0,32.0,0.0,3,400,5,0.98,191.9,1366,768,1049088,1.7786458333333333
653,5,4,14.0,6,0,6.0,3060,2.0,1.6,4,0.0,0.0,32.0,0.0,3,0,5,1.43,274.0,1366,768,1049088,1.7786458333333333
769,5,2,15.6,4,0,1.0,7700,0.0,2.8,8,128.0,1000.0,0.0,0.0,10,1050,5,2.5,1048.0,1920,1080,2073600,1.7777777777777777
809,4,3,15.6,1,0,1.0,7700,0.0,2.8,8,256.0,0.0,0.0,0.0,12,2200,5,3.14,2064.9,1920,1080,2073600,1.7777777777777777
152,0,4,15.6,6,0,4.0,6006,0.0,2.0,4,0.0,1000.0,0.0,0.0,3,520,5,2.1,447.0,1366,768,1049088,1.7786458333333333
352,4,4,14.0,6,0,6.0,3060,2.0,1.6,2,0.0,0.0,32.0,0.0,3,400,5,1.44,279.0,1366,768,1049088,1.7786458333333333
772,2,5,13.3,7,0,5.0,7200,0.0,2.5,8,256.0,0.0,0.0,0.0,3,620,5,1.2,1129.0,3200,1800,5760000,1.7777777777777777
48,2,2,17.3,1,0,4.0,1700,0.0,3.0,8,256.0,1000.0,0.0,0.0,16,580,5,3.2,1299.0,1920,1080,2073600,1.7777777777777777
969,3,2,17.3,3,0,1.0,7700,0.0,2.8,16,512.0,1000.0,0.0,0.0,10,1070,5,4.36,3154.0,3840,2160,8294400,1.7777777777777777
708,3,2,15.6,1,0,5.0,7300,0.0,2.5,8,0.0,1000.0,0.0,0.0,10,1050,5,2.56,819.0,1920,1080,2073600,1.7777777777777777
254,1,5,13.3,5,0,5.0,7200,0.0,3.1,8,512.0,0.0,0.0,0.0,5,650,3,1.37,2040.0,2560,1600,4096000,1.6
1056,8,4,15.6,4,0,1.0,6500,0.0,2.5,16,256.0,0.0,0.0,0.0,8,930,5,2.4,1425.0,1920,1080,2073600,1.7777777777777777
3,4,4,15.6,1,0,5.0,7200,0.0,2.5,8,256.0,0.0,0.0,0.0,3,620,4,1.86,575.0,1920,1080,2073600,1.7777777777777777
357,4,4,15.6,1,0,1.0,7500,0.0,2.7,8,256.0,0.0,0.0,0.0,3,620,5,1.84,1304.0,1920,1080,2073600,1.7777777777777777
1242,3,1,15.0,1,1,4.0,7100,0.0,2.4,4,0.0,500.0,0.0,0.0,3,620,5,2.08,509.0,1920,1080,2073600,1.7777777777777777
313,5,4,15.6,1,0,5.0,7200,0.0,2.5,8,128.0,1000.0,0.0,0.0,8,940,5,2.3,819.0,1920,1080,2073600,1.7777777777777777
559,3,2,17.3,4,0,1.0,7700,0.0,2.8,16,256.0,1000.0,0.0,0.0,10,1070,5,4.42,2699.0,1920,1080,2073600,1.7777777777777777
1258,5,4,15.6,1,0,10.0,9720,0.0,3.6,6,256.0,0.0,0.0,0.0,14,530,5,2.2,597.57,1920,1080,2073600,1.7777777777777777
890,4,4,15.6,1,0,5.0,7200,0.0,2.5,4,256.0,0.0,0.0,0.0,3,620,5,2.04,839.0,1920,1080,2073600,1.7777777777777777
1304,5,4,14.0,6,0,6.0,3050,2.0,1.6,2,0.0,0.0,64.0,0.0,3,0,5,1.5,229.0,1366,768,1049088,1.7786458333333333
1145,4,4,15.6,6,0,1.0,7500,0.0,2.7,8,0.0,2000.0,0.0,0.0,3,620,5,2.04,629.0,1366,768,1049088,1.7786458333333333
895,3,4,15.6,6,0,7.0,3710,4.0,1.6,4,0.0,500.0,0.0,0.0,3,0,5,2.2,369.0,1366,768,1049088,1.7786458333333333
906,8,4,13.3,1,0,5.0,7200,0.0,2.5,8,256.0,0.0,0.0,0.0,3,620,5,1.05,1475.0,1920,1080,2073600,1.7777777777777777
1253,4,4,15.6,1,0,4.0,6006,0.0,2.0,4,0.0,1000.0,0.0,0.0,3,520,5,2.1,478.0,1920,1080,2073600,1.7777777777777777
878,5,1,13.3,4,1,1.0,7500,0.0,2.7,8,256.0,0.0,0.0,0.0,3,620,5,1.37,1950.0,1920,1080,2073600,1.7777777777777777
383,3,4,15.6,6,0,6.0,3060,2.0,1.6,4,0.0,500.0,0.0,0.0,3,400,5,1.8,309.0,1366,768,1049088,1.7786458333333333
1061,6,2,17.3,4,0,1.0,6820,0.0,2.7,16,256.0,1000.0,0.0,0.0,10,980,5,3.78,1545.64,1920,1080,2073600,1.7777777777777777
1168,5,4,15.6,6,0,4.0,6006,0.0,2.0,4,0.0,1000.0,0.0,0.0,3,520,4,1.9,339.0,1366,768,1049088,1.7786458333333333
222,4,4,14.0,1,0,1.0,8550,0.0,1.8,8,256.0,0.0,0.0,0.0,8,930,5,1.63,1031.0,1920,1080,2073600,1.7777777777777777
189,3,4,17.3,1,1,1.0,8550,0.0,1.8,16,512.0,0.0,0.0,0.0,8,150,5,2.77,1549.0,1920,1080,2073600,1.7777777777777777
1029,8,4,13.3,6,0,5.0,6200,0.0,2.3,8,256.0,0.0,0.0,0.0,3,520,5,1.5,1210.0,1366,768,1049088,1.7786458333333333
318,0,4,15.6,1,0,10.0,7410,0.0,2.2,8,256.0,0.0,0.0,0.0,15,5,5,2.23,469.0,1920,1080,2073600,1.7777777777777777
141,5,4,15.6,1,0,5.0,7200,0.0,2.5,4,0.0,1000.0,0.0,0.0,8,920,4,2.2,499.0,1920,1080,2073600,1.7777777777777777
560,4,4,17.3,6,0,4.0,6006,0.0,2.0,8,0.0,1000.0,0.0,0.0,3,520,5,2.65,544.15,1600,900,1440000,1.7777777777777777
268,3,4,15.6,1,0,5.0,7200,0.0,2.5,4,0.0,1000.0,0.0,0.0,3,620,5,2.18,657.0,1920,1080,2073600,1.7777777777777777
326,5,4,17.3,6,0,5.0,7200,0.0,2.5,4,0.0,1000.0,0.0,0.0,8,920,5,2.79,589.0,1600,900,1440000,1.7777777777777777
1180,4,2,15.6,4,0,1.0,7700,0.0,2.8,8,0.0,1000.0,0.0,0.0,10,1050,5,2.62,899.0,1920,1080,2073600,1.7777777777777777
945,4,5,12.5,1,0,5.0,6200,0.0,2.3,4,0.0,500.0,0.0,0.0,3,520,5,1.26,1579.0,1920,1080,2073600,1.7777777777777777
1114,2,2,17.3,4,0,1.0,6700,0.0,2.6,16,128.0,1000.0,0.0,0.0,10,980,5,4.3,2299.0,1920,1080,2073600,1.7777777777777777
261,4,4,15.6,6,0,12.0,69220,0.0,2.5,8,128.0,0.0,0.0,0.0,15,4,5,1.91,445.9,1366,768,1049088,1.7786458333333333
126,4,4,17.3,1,0,1.0,8550,0.0,1.8,16,512.0,0.0,0.0,0.0,8,930,5,2.5,1271.0,1920,1080,2073600,1.7777777777777777
22,5,2,15.6,4,0,5.0,7300,0.0,2.5,8,128.0,1000.0,0.0,0.0,10,1050,5,2.5,999.0,1920,1080,2073600,1.7777777777777777
368,5,4,17.3,6,0,5.0,7200,0.0,2.5,6,128.0,1000.0,0.0,0.0,10,940,5,2.8,719.0,1600,900,1440000,1.7777777777777777
391,5,5,14.0,2,0,1.0,7500,0.0,2.7,8,512.0,0.0,0.0,0.0,3,620,5,1.13,2282.0,2560,1440,3686400,1.7777777777777777
1245,3,4,15.6,6,0,5.0,7200,0.0,2.5,4,0.0,1000.0,0.0,0.0,3,520,2,2.18,521.86,1366,768,1049088,1.7786458333333333
774,0,4,13.3,6,0,5.0,6200,0.0,2.3,4,128.0,0.0,0.0,0.0,3,520,5,1.6,655.0,1366,768,1049088,1.7786458333333333
417,5,3,15.6,1,0,1.0,7700,0.0,2.8,8,512.0,0.0,0.0,0.0,12,1200,5,2.67,1925.0,1920,1080,2073600,1.7777777777777777
739,3,4,15.6,6,0,5.0,7200,0.0,2.5,12,0.0,1000.0,0.0,0.0,3,620,5,2.25,649.0,1366,768,1049088,1.7786458333333333
791,8,5,14.0,4,0,1.0,6600,0.0,2.6,16,512.0,0.0,0.0,0.0,8,930,5,1.47,1764.0,1920,1080,2073600,1.7777777777777777
930,4,4,13.3,1,0,5.0,7200,0.0,2.5,8,256.0,0.0,0.0,0.0,3,620,5,1.49,960.0,1920,1080,2073600,1.7777777777777777
591,3,6,11.6,6,0,6.0,3060,2.0,1.6,4,0.0,0.0,16.0,0.0,3,400,1,1.26,295.0,1366,768,1049088,1.7786458333333333
1239,6,2,15.6,1,0,1.0,6700,0.0,2.6,8,128.0,1000.0,0.0,0.0,10,1060,5,2.2,1476.11,1920,1080,2073600,1.7777777777777777
736,3,4,15.6,6,0,5.0,7200,0.0,2.5,8,0.0,1000.0,0.0,0.0,15,7,2,2.32,589.52,1366,768,1049088,1.7786458333333333
221,5,4,17.3,6,0,5.0,7200,0.0,2.5,8,0.0,1000.0,0.0,0.0,10,940,4,2.8,589.0,1600,900,1440000,1.7777777777777777
231,3,4,15.6,1,1,1.0,7500,0.0,2.7,16,0.0,1000.0,0.0,0.0,15,7,5,2.3,859.01,1920,1080,2073600,1.7777777777777777
692,5,1,13.3,4,1,1.0,8550,0.0,1.8,8,512.0,0.0,0.0,0.0,17,620,5,1.19,1499.0,1920,1080,2073600,1.7777777777777777
5,1,5,13.3,5,0,5.0,7200,0.0,3.1,8,256.0,0.0,0.0,0.0,5,650,3,1.37,1803.6,2560,1600,4096000,1.6
500,0,4,15.6,6,0,10.0,9620,0.0,2.5,8,0.0,1000.0,0.0,0.0,16,540,5,2.2,579.0,1366,768,1049088,1.7786458333333333
734,3,4,15.6,1,0,5.0,8250,0.0,1.6,8,128.0,1000.0,0.0,0.0,14,530,5,2.2,719.0,1920,1080,2073600,1.7777777777777777
175,4,4,17.3,4,0,5.0,7200,0.0,2.5,6,0.0,2000.0,0.0,0.0,14,520,5,2.71,699.0,1920,1080,2073600,1.7777777777777777
1235,5,4,17.3,6,0,5.0,7200,0.0,2.5,8,0.0,1000.0,0.0,0.0,3,620,4,2.8,539.0,1600,900,1440000,1.7777777777777777
812,3,4,15.6,0,1,5.0,7300,0.0,2.5,8,256.0,0.0,0.0,0.0,10,1050,5,2.06,1749.0,3840,2160,8294400,1.7777777777777777
641,5,4,15.6,1,0,4.0,6006,0.0,2.0,4,0.0,1000.0,0.0,0.0,8,920,5,2.2,579.0,1920,1080,2073600,1.7777777777777777
42,3,2,15.6,4,0,1.0,7700,0.0,2.8,16,256.0,1000.0,0.0,0.0,10,1060,5,2.65,1499.0,1920,1080,2073600,1.7777777777777777
1054,5,1,15.6,4,1,1.0,6500,0.0,2.5,4,256.0,0.0,0.0,0.0,3,520,5,1.8,847.0,1920,1080,2073600,1.7777777777777777
395,5,1,14.0,6,1,1.0,7500,0.0,2.7,16,512.0,0.0,0.0,0.0,3,620,5,1.42,2509.0,2560,1440,3686400,1.7777777777777777
139,5,4,15.6,6,0,6.0,3350,2.0,1.1,4,0.0,1000.0,0.0,0.0,3,500,4,1.9,252.36,1366,768,1049088,1.7786458333333333
1223,3,4,15.6,1,0,5.0,7200,0.0,2.5,8,256.0,0.0,0.0,0.0,15,7,5,2.36,889.0,1920,1080,2073600,1.7777777777777777
428,7,4,12.3,5,0,6.0,3450,4.0,1.1,6,0.0,0.0,64.0,0.0,3,500,5,1.4,449.0,2736,1824,4990464,1.5
594,5,5,14.0,4,0,1.0,6600,0.0,2.6,12,256.0,0.0,0.0,0.0,3,520,5,1.4,1673.0,1920,1080,2073600,1.7777777777777777
1216,0,4,15.6,6,0,6.0,3350,2.0,2.0,4,0.0,1000.0,0.0,0.0,3,500,2,2.1,272.0,1366,768,1049088,1.7786458333333333
493,3,3,15.6,4,0,1.0,6820,0.0,2.7,16,512.0,0.0,0.0,0.0,12,620,5,2.17,2338.0,1920,1080,2073600,1.7777777777777777
721,2,4,14.0,1,0,6.0,3350,2.0,1.1,4,0.0,0.0,32.0,0.0,3,500,5,1.5,298.0,1920,1080,2073600,1.7777777777777777
1206,3,5,13.3,8,1,5.0,6300,0.0,2.4,8,256.0,0.0,0.0,0.0,3,520,2,1.23,1099.0,3200,1800,5760000,1.7777777777777777
320,3,4,15.6,1,0,5.0,8250,0.0,1.6,8,128.0,1000.0,0.0,0.0,14,530,5,2.33,844.0,1920,1080,2073600,1.7777777777777777
310,5,4,15.6,6,0,7.0,4200,4.0,1.1,4,0.0,1000.0,0.0,0.0,3,505,4,2.2,359.99,1366,768,1049088,1.7786458333333333
629,3,4,15.6,1,0,5.0,8250,0.0,1.6,4,0.0,1000.0,0.0,0.0,14,530,5,2.2,776.0,1920,1080,2073600,1.7777777777777777
506,5,4,15.6,4,0,5.0,7200,0.0,2.5,8,256.0,0.0,0.0,0.0,3,620,5,2.3,911.0,1920,1080,2073600,1.7777777777777777
1082,3,1,13.3,1,1,1.0,6500,0.0,2.5,8,256.0,0.0,0.0,0.0,3,520,5,1.62,798.01,1920,1080,2073600,1.7777777777777777
1018,8,4,13.3,1,0,5.0,6200,0.0,2.3,4,128.0,0.0,0.0,0.0,3,520,5,1.2,1195.0,1920,1080,2073600,1.7777777777777777
465,7,5,13.5,6,1,1.0,7660,0.0,2.5,8,256.0,0.0,0.0,0.0,5,640,5,1.25,1799.0,2256,1504,3393024,1.5
1283,5,4,15.6,4,0,1.0,6700,0.0,2.6,8,0.0,1000.0,0.0,0.0,10,960,5,2.6,899.0,1920,1080,2073600,1.7777777777777777
1247,6,2,15.6,1,0,1.0,7700,0.0,2.8,8,128.0,1000.0,0.0,0.0,10,1050,5,2.2,1149.0,1920,1080,2073600,1.7777777777777777
471,5,4,15.6,1,0,1.0,7820,0.0,2.9,8,256.0,0.0,0.0,0.0,12,2200,5,2.67,2090.0,1920,1080,2073600,1.7777777777777777
503,5,4,15.6,1,0,1.0,8550,0.0,1.8,8,256.0,0.0,0.0,0.0,17,620,5,2.17,898.9,1920,1080,2073600,1.7777777777777777
404,5,4,14.0,4,0,5.0,7200,0.0,2.5,8,256.0,0.0,0.0,0.0,3,620,5,1.9,938.0,1920,1080,2073600,1.7777777777777777
249,5,1,13.9,4,1,1.0,7500,0.0,2.7,8,256.0,0.0,0.0,0.0,3,620,5,1.38,1079.0,1920,1080,2073600,1.7777777777777777
1010,4,5,13.3,4,1,1.0,7500,0.0,2.7,8,256.0,0.0,0.0,0.0,3,620,5,1.11,1349.0,1920,1080,2073600,1.7777777777777777
255,3,1,15.6,4,1,1.0,8550,0.0,1.8,8,0.0,1000.0,0.0,0.0,17,620,5,2.08,819.0,1920,1080,2073600,1.7777777777777777
492,5,4,14.0,4,0,5.0,8250,0.0,1.6,8,256.0,0.0,0.0,0.0,17,620,5,1.75,1049.0,1920,1080,2073600,1.7777777777777777
746,6,2,15.6,1,0,1.0,7700,0.0,2.8,16,256.0,1000.0,0.0,0.0,10,1060,5,1.8,2094.48,1920,1080,2073600,1.7777777777777777
424,4,5,14.0,1,0,1.0,6500,0.0,2.5,8,256.0,0.0,0.0,0.0,3,520,5,1.43,1500.0,1920,1080,2073600,1.7777777777777777
282,0,4,15.6,4,0,1.0,8550,0.0,1.8,8,0.0,1000.0,0.0,0.0,11,130,5,2.2,745.0,1920,1080,2073600,1.7777777777777777
1264,3,4,14.0,6,0,5.0,7200,0.0,2.5,4,0.0,500.0,0.0,0.0,3,620,5,1.6,875.0,1366,768,1049088,1.7786458333333333
788,2,4,15.6,6,0,7.0,4200,2.0,1.1,8,128.0,0.0,0.0,0.0,3,505,5,2.0,581.9,1920,1080,2073600,1.7777777777777777
118,4,1,13.3,4,1,5.0,8250,0.0,1.6,8,256.0,0.0,0.0,0.0,17,620,5,1.26,1398.99,1920,1080,2073600,1.7777777777777777
575,5,4,15.6,1,0,7.0,4200,4.0,1.1,4,0.0,500.0,0.0,0.0,3,505,5,2.2,344.0,1920,1080,2073600,1.7777777777777777
978,4,4,15.6,6,0,5.0,7200,0.0,2.5,8,0.0,1000.0,0.0,0.0,8,930,5,2.04,846.5,1366,768,1049088,1.7786458333333333
250,3,4,15.6,1,0,1.0,8550,0.0,1.8,8,128.0,2000.0,0.0,0.0,14,530,5,2.2,985.0,1920,1080,2073600,1.7777777777777777
687,0,2,15.6,1,0,5.0,7300,0.0,2.5,16,256.0,0.0,0.0,0.0,10,1050,5,2.5,1299.0,1920,1080,2073600,1.7777777777777777
806,3,4,15.6,6,0,5.0,7200,0.0,2.5,8,128.0,0.0,0.0,0.0,3,620,5,1.95,810.0,1366,768,1049088,1.7786458333333333
324,0,4,11.6,6,0,7.0,3710,4.0,1.6,4,0.0,0.0,128.0,0.0,3,405,5,1.4,485.0,1366,768,1049088,1.7786458333333333
248,3,2,15.6,1,0,5.0,7300,0.0,2.5,8,256.0,0.0,0.0,0.0,10,1050,5,2.56,879.0,1920,1080,2073600,1.7777777777777777
1281,0,4,15.6,6,0,6.0,3060,2.0,1.6,4,0.0,500.0,0.0,0.0,3,400,2,2.4,289.0,1366,768,1049088,1.7786458333333333
307,5,4,17.3,6,0,5.0,7200,0.0,2.5,6,0.0,1000.0,0.0,0.0,10,940,5,2.8,649.0,1600,900,1440000,1.7777777777777777
207,5,2,15.6,4,0,1.0,7700,0.0,2.8,16,512.0,1000.0,0.0,0.0,10,1060,5,3.2,1749.0,1920,1080,2073600,1.7777777777777777
1188,4,4,15.6,1,0,1.0,6500,0.0,2.5,8,256.0,0.0,0.0,0.0,3,520,5,1.96,679.0,1920,1080,2073600,1.7777777777777777
933,6,2,15.6,1,0,5.0,7300,0.0,2.5,8,128.0,1000.0,0.0,0.0,10,1050,5,2.2,1119.91,1920,1080,2073600,1.7777777777777777
611,3,4,15.6,6,0,4.0,6006,0.0,2.0,4,0.0,1000.0,0.0,0.0,15,5,2,2.18,465.0,1366,768,1049088,1.7786458333333333
1207,0,2,17.3,4,0,1.0,7700,0.0,2.8,16,256.0,1000.0,0.0,0.0,10,1070,5,4.2,2599.0,1920,1080,2073600,1.7777777777777777
451,4,2,15.6,4,0,1.0,7700,0.0,2.8,8,128.0,1000.0,0.0,0.0,10,1050,5,2.2,1099.0,1920,1080,2073600,1.7777777777777777
745,3,1,13.3,1,1,5.0,8250,0.0,1.6,8,0.0,1000.0,0.0,0.0,17,620,5,1.55,659.0,1920,1080,2073600,1.7777777777777777
501,2,2,17.3,4,1,1.0,6700,0.0,2.6,24,256.0,1000.0,0.0,0.0,10,965,5,4.33,1269.0,1920,1080,2073600,1.7777777777777777
125,5,4,15.6,1,0,5.0,7200,0.0,2.5,8,256.0,0.0,0.0,0.0,8,940,4,2.2,629.0,1920,1080,2073600,1.7777777777777777
958,5,1,11.3,4,1,9.0,7675,0.0,1.2,8,256.0,0.0,0.0,0.0,3,515,5,1.1,1299.0,1920,1080,2073600,1.7777777777777777
1011,0,4,15.6,6,0,7.0,4200,4.0,1.1,4,0.0,500.0,0.0,0.0,3,505,5,2.4,380.0,1366,768,1049088,1.7786458333333333
693,3,2,15.6,1,0,1.0,7820,0.0,2.9,16,256.0,1000.0,0.0,0.0,10,1070,5,3.49,2813.75,1920,1080,2073600,1.7777777777777777
725,5,4,15.6,6,0,12.0,7310,0.0,2.0,4,0.0,500.0,0.0,0.0,15,4,5,2.19,298.0,1366,768,1049088,1.7786458333333333
232,2,4,15.6,1,0,5.0,7200,0.0,2.5,8,256.0,0.0,0.0,0.0,8,920,5,2.0,769.0,1920,1080,2073600,1.7777777777777777
612,6,2,15.6,0,0,1.0,7700,0.0,2.8,16,256.0,2000.0,0.0,0.0,10,1060,5,1.8,2299.0,3840,2160,8294400,1.7777777777777777
615,5,1,15.6,4,1,1.0,7700,0.0,2.8,8,256.0,0.0,0.0,0.0,3,630,5,2.0,1299.0,1920,1080,2073600,1.7777777777777777
1197,4,4,15.6,6,0,4.0,6100,0.0,2.3,4,0.0,500.0,0.0,0.0,3,520,5,2.07,650.0,1366,768,1049088,1.7786458333333333
1047,4,4,14.0,1,0,5.0,6200,0.0,2.3,8,256.0,0.0,0.0,0.0,3,520,5,1.95,1195.0,1920,1080,2073600,1.7777777777777777
684,2,5,14.0,1,0,5.0,7200,0.0,2.5,8,256.0,0.0,0.0,0.0,3,620,5,1.1,1135.0,1920,1080,2073600,1.7777777777777777
338,2,4,14.0,1,0,1.0,7500,0.0,2.7,8,256.0,1000.0,0.0,0.0,3,620,5,2.0,1334.0,1920,1080,2073600,1.7777777777777777
1301,2,4,15.6,6,0,1.0,6500,0.0,2.5,4,0.0,500.0,0.0,0.0,8,920,5,2.2,720.32,1366,768,1049088,1.7786458333333333
683,6,2,15.6,1,0,1.0,7700,0.0,2.8,16,256.0,1000.0,0.0,0.0,10,1050,5,2.4,1294.0,1920,1080,2073600,1.7777777777777777
108,4,4,14.0,4,0,5.0,7200,0.0,2.5,6,256.0,0.0,0.0,0.0,8,940,5,1.58,659.0,1920,1080,2073600,1.7777777777777777
1141,5,1,10.1,2,1,2.0,58550,0.0,1.44,4,0.0,0.0,64.0,0.0,3,400,5,0.69,479.0,1920,1200,2304000,1.6
1102,5,4,14.0,1,0,5.0,6200,0.0,2.3,8,180.0,0.0,0.0,0.0,3,520,5,1.7,1199.0,1920,1080,2073600,1.7777777777777777
727,4,4,17.3,1,0,1.0,7500,0.0,2.7,8,256.0,0.0,0.0,0.0,8,930,5,2.63,1200.0,1920,1080,2073600,1.7777777777777777
1043,4,4,17.3,1,0,5.0,7200,0.0,2.5,8,256.0,0.0,0.0,0.0,8,930,5,2.63,1080.0,1920,1080,2073600,1.7777777777777777
36,5,4,14.0,6,0,6.0,3350,2.0,1.1,4,0.0,0.0,64.0,0.0,3,500,5,1.44,249.0,1366,768,1049088,1.7786458333333333
676,8,4,15.6,4,0,5.0,7200,0.0,2.5,8,256.0,0.0,0.0,0.0,3,620,5,2.0,1258.0,1920,1080,2073600,1.7777777777777777
767,3,2,15.6,3,0,1.0,7700,0.0,2.8,16,256.0,1000.0,0.0,0.0,10,1070,5,4.42,2868.99,3840,2160,8294400,1.7777777777777777
1088,4,4,13.3,1,0,1.0,7500,0.0,2.7,8,256.0,0.0,0.0,0.0,3,620,5,1.49,1090.0,1920,1080,2073600,1.7777777777777777
735,3,1,13.3,1,1,4.0,7100,0.0,2.4,4,0.0,1000.0,0.0,0.0,3,620,5,1.71,649.0,1920,1080,2073600,1.7777777777777777
438,5,4,13.3,4,0,1.0,7500,0.0,2.7,8,256.0,0.0,0.0,0.0,3,620,5,1.4,1010.0,1920,1080,2073600,1.7777777777777777
673,8,4,15.6,6,0,4.0,6100,0.0,2.1,4,128.0,0.0,0.0,0.0,3,520,5,2.1,498.0,1366,768,1049088,1.7786458333333333
597,2,1,15.6,6,1,5.0,7200,0.0,2.5,8,0.0,1000.0,0.0,0.0,3,520,5,2.2,739.0,1366,768,1049088,1.7786458333333333
662,4,4,15.6,6,0,4.0,6006,0.0,2.0,4,0.0,500.0,0.0,0.0,3,520,4,1.86,364.9,1366,768,1049088,1.7786458333333333
137,4,4,15.6,6,0,1.0,7500,0.0,2.7,8,0.0,1000.0,0.0,0.0,3,620,5,2.05,598.0,1366,768,1049088,1.7786458333333333
592,6,2,17.3,1,0,1.0,6820,0.0,2.7,16,128.0,1000.0,0.0,0.0,10,980,5,4.5,2349.0,1920,1080,2073600,1.7777777777777777
672,6,2,17.3,1,0,1.0,7700,0.0,2.8,8,128.0,1000.0,0.0,0.0,10,1060,5,2.7,1486.77,1920,1080,2073600,1.7777777777777777
817,3,2,15.6,0,0,1.0,7700,0.0,2.8,16,512.0,0.0,0.0,0.0,10,1050,5,2.62,1679.0,3840,2160,8294400,1.7777777777777777
980,3,4,15.6,6,0,5.0,7200,0.0,2.5,4,0.0,500.0,0.0,0.0,3,620,5,1.9,825.0,1366,768,1049088,1.7786458333333333
78,5,4,15.6,1,0,5.0,7200,0.0,2.5,8,0.0,2000.0,0.0,0.0,3,620,4,2.2,519.0,1920,1080,2073600,1.7777777777777777
601,5,4,17.3,1,0,4.0,6006,0.0,2.0,4,0.0,500.0,0.0,0.0,3,520,4,2.8,529.0,1920,1080,2073600,1.7777777777777777
227,8,5,13.3,1,0,1.0,6500,0.0,2.5,8,256.0,0.0,0.0,0.0,3,520,5,1.2,1363.0,1920,1080,2073600,1.7777777777777777
43,2,4,15.6,6,0,5.0,7200,0.0,2.5,8,0.0,1000.0,0.0,0.0,8,940,2,2.3,522.99,1366,768,1049088,1.7786458333333333
549,4,5,13.3,7,0,1.0,7500,0.0,2.7,8,256.0,0.0,0.0,0.0,3,620,5,1.34,1145.0,3200,1800,5760000,1.7777777777777777
192,0,5,13.3,4,0,5.0,754,0.0,1.2,8,256.0,0.0,0.0,0.0,3,615,5,1.12,989.0,1920,1080,2073600,1.7777777777777777
668,3,4,14.0,1,0,5.0,6300,0.0,2.4,8,256.0,0.0,0.0,0.0,3,520,5,1.56,1229.0,1920,1080,2073600,1.7777777777777777
49,3,4,15.6,1,0,5.0,7200,0.0,2.5,4,256.0,0.0,0.0,0.0,15,5,5,2.3,639.0,1920,1080,2073600,1.7777777777777777
755,4,4,15.6,1,0,4.0,6006,0.0,2.0,8,256.0,0.0,0.0,0.0,3,520,5,1.86,539.0,1920,1080,2073600,1.7777777777777777
510,5,4,14.0,6,0,6.0,3350,2.0,1.1,4,0.0,500.0,0.0,0.0,3,500,5,2.1,299.0,1366,768,1049088,1.7786458333333333
523,4,4,15.6,6,1,5.0,8250,0.0,1.6,4,0.0,1000.0,0.0,0.0,17,620,5,2.04,521.47,1366,768,1049088,1.7786458333333333
1215,2,2,17.3,4,0,1.0,6700,0.0,2.6,16,512.0,1000.0,0.0,0.0,10,980,5,4.3,2150.0,1920,1080,2073600,1.7777777777777777
115,5,1,13.3,4,1,5.0,7200,0.0,2.5,8,256.0,0.0,0.0,0.0,3,620,5,1.37,1399.0,1920,1080,2073600,1.7777777777777777
515,4,5,13.3,4,0,1.0,7500,0.0,2.7,8,512.0,0.0,0.0,0.0,3,620,5,1.34,1323.0,1920,1080,2073600,1.7777777777777777
273,4,4,17.3,1,0,1.0,8550,0.0,1.8,8,0.0,1000.0,0.0,0.0,8,930,5,2.5,1018.0,1920,1080,2073600,1.7777777777777777
187,8,4,15.6,6,0,5.0,7200,0.0,2.5,8,128.0,0.0,0.0,0.0,3,620,5,2.0,793.0,1366,768,1049088,1.7786458333333333
1024,3,2,15.6,1,0,5.0,7300,0.0,2.5,8,0.0,0.0,0.0,1000.0,10,1050,5,2.65,949.0,1920,1080,2073600,1.7777777777777777
427,5,1,15.6,3,1,1.0,7700,0.0,2.8,16,512.0,0.0,0.0,0.0,10,1050,5,2.0,1899.0,3840,2160,8294400,1.7777777777777777
758,4,3,17.3,4,0,11.0,31535,0.0,2.9,16,256.0,0.0,0.0,0.0,12,2000,5,3.0,4389.0,1920,1080,2073600,1.7777777777777777
